property_id,address,city,state,zipcode,bedrooms,bathrooms,square_feet,year_built,price,identifier_id,identifier_fips,identifier_apn,identifier_attomid,address_country,address_countrysubd,address_line1,address_line2,address_locality,address_matchcode,address_oneline,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoidv4_co,location_geoidv4_cs,location_geoidv4_db,location_geoidv4_n1,location_geoidv4_n2,location_geoidv4_pl,location_geoidv4_sb,location_geoidv4_zi,vintage_lastmodified,vintage_pubdate,location_geoidv4_n4,location_geoidv4_n3
,,,,10001,,,,,,28770938.0,36061.0,00698-1037,28770938.0,US,NY,520 W 27TH ST STE 902,"NEW YORK, NY 10001",NEW YORK,ExaStr,"520 W 27TH ST STE 902, NEW YORK, NY 10001",5549.0,C063,Rooftop,40.75052,-74.003646,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004914255, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,24b253ae0a7edeedcc306bac386f2750,
,,,,10001,,,,,,28770940.0,36061.0,00698-1039,28770940.0,US,NY,520 W 27TH ST STE 1002,"NEW YORK, NY 10001",NEW YORK,ExaStr,"520 W 27TH ST STE 1002, NEW YORK, NY 10001",5550.0,C063,Rooftop,40.75052,-74.003646,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004914255, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,24b253ae0a7edeedcc306bac386f2750,
,,,,10001,,,,,,28770941.0,36061.0,00698-1040,28770941.0,US,NY,520 W 27TH ST STE 1101,"NEW YORK, NY 10001",NEW YORK,ExaStr,"520 W 27TH ST STE 1101, NEW YORK, NY 10001",5550.0,C063,Rooftop,40.75052,-74.003646,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004914255, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,24b253ae0a7edeedcc306bac386f2750,
,,,,10001,,,,,,28770942.0,36061.0,00698-1041,28770942.0,US,NY,520 W 27TH ST STE 1102,"NEW YORK, NY 10001",NEW YORK,ExaStr,"520 W 27TH ST STE 1102, NEW YORK, NY 10001",5550.0,C063,Rooftop,40.75052,-74.003646,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004914255, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,24b253ae0a7edeedcc306bac386f2750,
,,,,10001,,,,,,28770944.0,36061.0,00700-0054,28770944.0,US,NY,536 W 29TH ST,"NEW YORK, NY 10001",NEW YORK,ExaStr,"536 W 29TH ST, NEW YORK, NY 10001",1308.0,C073,Rooftop,40.752006,-74.003347,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
,,,,10001,,,,,,28771048.0,36061.0,00722-00473A,28771048.0,US,NY,410 W 25TH ST APT 3A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"410 W 25TH ST APT 3A, NEW YORK, NY 10001",6545.0,C028,Rooftop,40.747872,-74.001201,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,,
,,,,10001,,,,,,28771049.0,36061.0,00722-1001,28771049.0,US,NY,420 W 25TH ST APT 1A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 1A, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771050.0,36061.0,00722-1002,28771050.0,US,NY,420 W 25TH ST APT 1B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 1B, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771051.0,36061.0,00722-1003,28771051.0,US,NY,420 W 25TH ST APT 1C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 1C, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771052.0,36061.0,00722-1004,28771052.0,US,NY,420 W 25TH ST APT 1D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 1D, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771053.0,36061.0,00722-1008,28771053.0,US,NY,420 W 25TH ST APT 1H,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 1H, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771054.0,36061.0,00722-1009,28771054.0,US,NY,420 W 25TH ST APT 2A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 2A, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771055.0,36061.0,00722-1010,28771055.0,US,NY,420 W 25TH ST APT 2B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 2B, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771056.0,36061.0,00722-1012,28771056.0,US,NY,420 W 25TH ST APT 2D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 2D, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771057.0,36061.0,00722-1013,28771057.0,US,NY,420 W 25TH ST APT 2E,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 2E, NEW YORK, NY 10001",6549.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771058.0,36061.0,00722-1016,28771058.0,US,NY,420 W 25TH ST APT 2H,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 2H, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771059.0,36061.0,00722-1019,28771059.0,US,NY,420 W 25TH ST APT 3A,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 3A, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771060.0,36061.0,00722-1020,28771060.0,US,NY,420 W 25TH ST APT 3B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 3B, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771061.0,36061.0,00722-1021,28771061.0,US,NY,420 W 25TH ST APT 3C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 3C, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771062.0,36061.0,00722-1022,28771062.0,US,NY,420 W 25TH ST APT 3D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 3D, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771063.0,36061.0,00722-1024,28771063.0,US,NY,420 W 25TH ST APT 3F,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 3F, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771064.0,36061.0,00722-1026,28771064.0,US,NY,420 W 25TH ST APT 3H,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 3H, NEW YORK, NY 10001",6550.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771065.0,36061.0,00722-1030,28771065.0,US,NY,420 W 25TH ST APT 4B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 4B, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771066.0,36061.0,00722-1031,28771066.0,US,NY,420 W 25TH ST APT 4C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 4C, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771067.0,36061.0,00722-1032,28771067.0,US,NY,420 W 25TH ST APT 4D,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 4D, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771068.0,36061.0,00722-1034,28771068.0,US,NY,420 W 25TH ST APT 4F,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 4F, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"0da99c90906851a2939dd57c4f024d90, 5c9d8e0696905ac087187b9a082331fc",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771069.0,36061.0,00722-1035,28771069.0,US,NY,420 W 25TH ST APT 4G,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 4G, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771070.0,36061.0,00722-1036,28771070.0,US,NY,420 W 25TH ST APT 4H,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 4H, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771071.0,36061.0,00722-1040,28771071.0,US,NY,420 W 25TH ST APT 5B,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 5B, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, DB3600077, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
,,,,10001,,,,,,28771072.0,36061.0,00722-1041,28771072.0,US,NY,420 W 25TH ST APT 5C,"NEW YORK, NY 10001",NEW YORK,ExaStr,"420 W 25TH ST APT 5C, NEW YORK, NY 10001",6551.0,C028,Rooftop,40.748087,-74.001716,0.0,"CO36061, CS3644919, ND0000571715, ND0000571725, PL3651000, RS0004918883, SB0000105725, SB0000139184, SB0000142786, SB0000151673, ZI10001",760ad60f6671cbf0429ae9806042b545,3bc7a8ca32a4da6a7beb95fb4949fbf5,e35b0afc81cc59e43ff809102442a118,f9be93d2c511d894d208f7c02a07cad6,a4faa972f6740d3f5ac99821b8f6900f,219ca739bd6e73f7e89c24edb7eee9f7,"5c9d8e0696905ac087187b9a082331fc, 0da99c90906851a2939dd57c4f024d90",68ba326151c3c611de1214ea0bf07a58,2025-06-24,2025-06-24,c0f2414c9a80b973186379f5ddb69e2a,
